,company_name,company_id,review_text
0,날리지리서치그룹,224,"업무 처리가 느리다면, 야근을 할 수도 있습니다. 그러나 근무 시간 내 업무를 해낼 수만 있다면 야근이 없을 수도 있어요."
1,날리지리서치그룹,224,야근이 많습니다. 급작스러운 업무로 개인 시간을 쓰기가 어렵습니다. 여름휴가 기간이 바빠서 사용하기가 쉽지 않습니다. 진급이나 급여에 대한 가이드 라인이 명확하지 않습니다.
2,날리지리서치그룹,224,"업무량이 많아 주말근무나 야근을 밥먹듯이 하지만 그에 맞는 대우가 없음, 연차는 써보지도 못하고 그에 따른 보상이 없음"
3,날리지리서치그룹,224,조사 업계의 특성상 클라이언트의 성향에 따라 업무의 난이도나 강도가 다르다. 경영진의 딱딱한 의사결정이 전반적인 회사 성장을 저해시킨다.
4,날리지리서치그룹,224,"업무를 전체적으로 다 할줄 알아야해, 일부분만 보는 타입은 어려울 것 연봉 수준이 낮은 편"
5,날리지리서치그룹,224,야근하는 시기가 몰려 있어서 그 시기에는 지칠 때가 있음에 주의
6,날리지리서치그룹,224,비효율적인 업무가 많다. 중소기업의 특성상 많은 분야의 업무에 능숙해져야 업무가 그나마 수월해진다.
7,날리지리서치그룹,224,위치..가 위치다보니 출퇴근할때 헬게이트 예약. 이거말곤 딱히 못느낌.
8,날리지리서치그룹,224,"업무는 1년중 3-4개월은 바쁘고 나머지는 양호함 때때로 바쁜건 어쩔수 없다고 보고 있으며, 진상 고객을 가끔 만날때가 있음"
9,날리지리서치그룹,224,"용역대행 업무가 많아, 클라이언트 성향에 따라 업무 난이도가 크게 변화함 전형적인 을, 정의 위치에서 업무를 해야하는 경우가 많음 연봉이 크지 않은 편"
10,날리지리서치그룹,224,식사 복지측면이 굉장히 아쉽습니다. 야근을 하게 되는 경우에도 따로 사먹어야하는 경우가 아쉽습니다.
11,날리지리서치그룹,224,"업무가 많아 자연스럽게 야근으로 이루어지는 점, 조직원들이 서로 너무 잘 알고 친하기 때문에 때로 업무를 할 때 긴장감이 덜 하다는 것이 단점이 되기도 함"
12,날리지리서치그룹,224,"프로젝트 마감 기한 직전에는 밤샘이나 야근이 많음 IT 시장 중에도 B2B만 전문적으로 진행하다 보니, 기업 경기에 따른 영향을 많이 받음(매출 정체) 매출이 정체 되면서 인센티브나 급여 인상이 없음"
13,날리지리서치그룹,224,"회사 매출/이윤 정체를 이유로 다년간 연봉이 동결되어 있음. 직급 및 연차에 따른 연봉 상승량이 적으며, 이에 따라 팀장급 인원 외에 중간 관리자가 부족한 상황. 매출/사업 확대를 위한 수단이 인력 기반 프로젝트 외 대안이 없어 성장이 정체되고 있는 상황"
