,company_name,company_id,review_text
0,소프트이천,4727,좋은 동료 사내문화 좋은 복지 근무환경 카패테리아 좋습
1,소프트이천,4727,업무적으로 다양한 경험을 통해 경력을 쌓을 수 있음. 기본 수준의 복지
2,소프트이천,4727,"연차를 윗사람 눈치 안 보고 자유롭게 사용할 수 있음, 사원들 간의 분위기가 나쁘지 않음"
3,소프트이천,4727,"저녁식대 제공(사용 후 경비 청구), 회사 법인 차 1대 사용 가능"
4,소프트이천,4727,"1 출퇴근 시간 여유 . 9시 30분 출근. 5시 30분 퇴근. 아침에 늦잠 잘 수 있고 저녁에 운동갈 수 있음 2 연차사용 자유롭고 남으면 돈으로 줌. 3 직출, 직퇴 가능해서 편함"
5,소프트이천,4727,"직출, 직퇴로 인해서 회사 생활에 높은 자유도가 보장되며, 자기계발비와 같은 복지가 조금있습니다."
6,소프트이천,4727,연차사용이 매우매우 자유로움 연차관련된 내용은 누구도 터치안함
7,소프트이천,4727,회사 분위기 자체가 자유로움 연차 눈치안보고 사용가능 엔지니어 특성상 업무 후 직퇴가 가능해서 좋았음
8,소프트이천,4727,자유로운 연차 사용 수평적 구조의 분위기 조성 아침식사 제공
9,소프트이천,4727,"눈치안보고 휴가 쓸수있음 야근을 강요하지않음 꼰대마인드 가진 직장상사가 없음 복지가 나쁘지않은편이며,본인이 하는일만 잘하면 오래 다닐수있음."
10,소프트이천,4727,꾸준한 매출증가와 다양한 사업투자를 진행하고 있어 발전가능성이 있어보임
