,company_name,company_id,review_text
0,피디소프트,5497,다양한 프로젝트를 경험할 수 있어서 역량 개발에 도움이 됩니다.
1,피디소프트,5497,출퇴근좋으며. 맛집은 많이있습니다. 사수는 있습니다.
2,피디소프트,5497,"출근이 자유로운 편, 단, 야근을 강요함. 대표가 빌런이라 직장동료들이 천사."
3,피디소프트,5497,역에서 가까웠던게 그나마 하나있는 장점 그외엔 딱히 없는데 적을게 없는데
4,피디소프트,5497,나름 자유로운 연차 사용 나름 성장하려고 하는 회사 배우고자 하는 사람한텐 여러가지 일을 하청받기 때문에 기회임
5,피디소프트,5497,월급을 줍니다 돈을 받으려고 다니는 건데 월급도 가끔 밀려서 유일한 장점이 사라졌어요
6,피디소프트,5497,여러 스킬을 배울 수 있다. 같이 근무한 동료들이 좋았다
7,피디소프트,5497,"개인적인 분위기,큰 프로젝트로 포폴 쌓기는 나쁘지 않은 회사임"
8,피디소프트,5497,장점? 커피머신이 있다. 커피를 마실 수 있는 기계가 있다. 커피가 맛있다.
9,피디소프트,5497,"프로젝트 자체가 바쁜게 없으면 연차사용은 조금 자유로운편, 업무터치없는편"
10,피디소프트,5497,일은 많이 들어와서 다양한 작업을 해 볼 수 있습니다.
11,피디소프트,5497,윗사람 눈치 안보소 연차를 쓸수있으며 근무환경이 자유로운 편입니다.
12,피디소프트,5497,아무리 생각을 해봐도 없다. 역이 가까운것..? 전혀 없음
13,피디소프트,5497,"그당시엔 1도 없었음. 그나마 그래도 직원들은 참 착하고 헌신적이며, 서로 끈끈함은 있었다."
14,피디소프트,5497,장점이라면 월급 밀리지 않았던 건데 그마저도 월급이 밀리고 있음
15,피디소프트,5497,직원들과의 관계는 좋음 승진은 쉬운편인 듯. 장점이 더이상 없다구요 아오.. 생각하니까 또 빡췸
16,피디소프트,5497,장점이 없는데 써야할지... 커피 머신이있다. 전자레인지가 있다 월급날이 말일이라 좋다.. 근데 월급이 밀리는 횟수가 상당하고 사전 공지가 없음
17,피디소프트,5497,직원 생각 해주는 '몇몇'분들이 좋음. 월급날이 말일. 어짜피 야근시킬거니까 휴게시간 상관하지 않음.
18,피디소프트,5497,"월급이 월말에 들어옴, 커피머신 있음, 직원들 끼리 단합이 잘됨"
19,피디소프트,5497,"다양한 업무경험을 할 수 있는 회사, 야근 안하고 업무분배 비교적 잘되는 정도"
20,피디소프트,5497,야근 강요가 없고 탄력근무제라 본인 역량에 따라 일이 편할수 있음 월급 밀리지 않음
21,피디소프트,5497,"젊은인재, 승진의 기회도 내가 노력한다면 쉽게 찾아 올 수 있음. 연차보장, 야근식대 및 택시비 쥐어줌, 워라밸 워라밸 여기저기 떠들고다니면서 시끄러워지고나니 야근 줄어듬,"
22,피디소프트,5497,"아직 성장통중인거 같지만, 연차보장해주고, 야근식대 및 택시비지원등 나쁘지는 않아요. 젊은사람들로 구성되어서 활기찬건 확실히 있고, 열심히 한다면 승진 기회도 다른 곳보다 많아요."
23,피디소프트,5497,자신에게 맞는 업무보다 늘 큰 업무가 주어지므로 개인이 성장할 수 있다. 자유로운 업무 분위기 안에서 일 할 수 있다.
24,피디소프트,5497,같이 일했던 동료들끼리는 사이가 참 좋았습니다. 대표가 뒤에서 이간질해도 똘똘 뭉쳤지요.
25,피디소프트,5497,장점이라고 쓸 게 없는데 써야하는지 장점이라고 쓸 게 없는데 써야하는지
26,피디소프트,5497,직원이 몇 안되기때문에 여러일을 하게 된다. 웹사이트 오픈까지의 모든 전반적인 흐름을 알기 쉽다. 야근이 많지 않다.
